301,1719950651.8659
302,1719950651.8686
303,1719950651.9062
304,1719950652.0095
305,1719950652.1139
306,1719950652218
307,1719950652.3213
308,1719950652.4243
309,1719950652.5294
310,1719950652631
311,1719950652.7376
312,1719950652.8393
313,1719950652.9416
314,1719950653.0443
315,1719950653.1483
316,1719950653252
317,1719950653.3546
318,1719950653.4551
319,1719950653.5612
320,1719950653.6646
321,1719950653.7697
322,1719950653.8712
323,1719950653.9755
324,1719950654.0787
325,1719950654.1802
326,1719950654.2848
327,1719950654.3885
328,1719950654.4914
329,1719950654.5945
330,1719950654.6985
331,1719950654.8027
332,1719950654.9041
333,1719950655.0095
334,1719950655.1118
335,1719950655.2148
336,1719950655.3184
337,1719950655.4216
338,1719950655.5246
339,1719950655.6279
340,1719950655.7171
341,1719950655.8321
342,1719950655.9311
343,1719950656.0376
344,1719950656.1421
345,1719950656.2457
346,1719950656.3498
347,1719950656.4526
348,1719950656.5546
349,1719950656.6586
350,1719950656.7611
351,1719950656.8656
352,1719950656.9664
353,1719950657.0716
354,1719950657175
355,1719950657.2788
356,1719950657.3825
357,1719950657485
358,1719950657.5893
359,1719950657.6906
360,1719950657.7937
361,1719950657.8985
362,1719950658.0003
363,1719950658.1036
364,1719950658.2085
365,1719950658.3108
366,1719950658414
367,1719950658.5168
368,1719950658.6214
369,1719950658724
370,1719950658.8287
371,1719950658.9304
372,1719950659.0334
373,1719950659.1311
374,1719950659.2402
375,1719950659.3435
376,1719950659.4474
377,1719950659.5498
378,1719950659.6549
379,1719950659.7435
380,1719950659.8521
381,1719950659.9588
382,1719950660.0639
383,1719950660.1614
384,1719950660.2644
385,1719950660374
386,1719950660.4769
387,1719950660.5813
388,1719950660.6762
389,1719950660.7821
390,1719950660.8887
391,1719950660.9931
392,1719950661.0968
393,1719950661.2001
394,1719950661.2954
395,1719950661.3991
396,1719950661.5111
397,1719950661.6132
398,1719950661.7167
399,1719950661.8151
400,1719950661924
